url,slug,title,description,expire_at,is_homebased,areas_clean,levels_clean,locations_names,locations_latitudes,locations_longitudes,company_name,company_slug,url_apply,url_details,is_internship,is_national_or_local,job_quintet,is_un2.0_relevant,is_un_org
https://untalent.org/jobs/finance-assistant-534,finance-assistant-534,Finance Assistant,nan,,,['Finance & Economy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/finance-assistant-534/apply,https://untalent.org/jobs/finance-assistant-534/details,False,False,[],False,False
https://untalent.org/jobs/rangeland-management-specialist-rlp,rangeland-management-specialist-rlp,RANGELAND MANAGEMENT SPECIALIST -RLP,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/rangeland-management-specialist-rlp/apply,https://untalent.org/jobs/rangeland-management-specialist-rlp/details,False,False,[],False,False
https://untalent.org/jobs/wolaita-zone-zonal-program-coordinator-highland-resilience-activity-south-region-ethiopia,wolaita-zone-zonal-program-coordinator-highland-resilience-activity-south-region-ethiopia,"WOLAITA ZONE ZONAL PROGRAM COORDINATOR – HIGHLAND RESILIENCE ACTIVITY: SOUTH REGION, ETHIOPIA",nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/wolaita-zone-zonal-program-coordinator-highland-resilience-activity-south-region-ethiopia/apply,https://untalent.org/jobs/wolaita-zone-zonal-program-coordinator-highland-resilience-activity-south-region-ethiopia/details,False,False,[],False,False
https://untalent.org/jobs/gedio-zone-zonal-program-coordinator-highland-resilience-activity-south-region-ethiopia,gedio-zone-zonal-program-coordinator-highland-resilience-activity-south-region-ethiopia,"GEDIO ZONE ZONAL PROGRAM COORDINATOR – HIGHLAND RESILIENCE ACTIVITY: SOUTH REGION, ETHIOPIA",nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/gedio-zone-zonal-program-coordinator-highland-resilience-activity-south-region-ethiopia/apply,https://untalent.org/jobs/gedio-zone-zonal-program-coordinator-highland-resilience-activity-south-region-ethiopia/details,False,False,[],False,False
https://untalent.org/jobs/west-hararge-zone-zonal-program-coordinator-highland-resilience-activity-oromia-region-ethiopia,west-hararge-zone-zonal-program-coordinator-highland-resilience-activity-oromia-region-ethiopia,"WEST HARARGE ZONE ZONAL PROGRAM COORDINATOR – HIGHLAND RESILIENCE ACTIVITY: OROMIA REGION, ETHIOPIA",nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/west-hararge-zone-zonal-program-coordinator-highland-resilience-activity-oromia-region-ethiopia/apply,https://untalent.org/jobs/west-hararge-zone-zonal-program-coordinator-highland-resilience-activity-oromia-region-ethiopia/details,False,False,[],False,False
https://untalent.org/jobs/hadiya-zone-zonal-program-coordinator-highland-resilience-activity-central-region-ethiopia,hadiya-zone-zonal-program-coordinator-highland-resilience-activity-central-region-ethiopia,"HADIYA ZONE ZONAL PROGRAM COORDINATOR – HIGHLAND RESILIENCE ACTIVITY: CENTRAL REGION, ETHIOPIA",nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/hadiya-zone-zonal-program-coordinator-highland-resilience-activity-central-region-ethiopia/apply,https://untalent.org/jobs/hadiya-zone-zonal-program-coordinator-highland-resilience-activity-central-region-ethiopia/details,False,False,[],False,False
https://untalent.org/jobs/sidama-zone-zonal-program-coordinator-highland-resilience-activity-sidama-region-ethiopia,sidama-zone-zonal-program-coordinator-highland-resilience-activity-sidama-region-ethiopia,"SIDAMA ZONE ZONAL PROGRAM COORDINATOR –HIGHLAND RESILIENCE ACTIVITY: SIDAMA REGION, ETHIOPIA",nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/sidama-zone-zonal-program-coordinator-highland-resilience-activity-sidama-region-ethiopia/apply,https://untalent.org/jobs/sidama-zone-zonal-program-coordinator-highland-resilience-activity-sidama-region-ethiopia/details,False,False,[],False,False
https://untalent.org/jobs/south-gonder-zone-zonal-program-coordinator-highland-resilience-activity-amhara-region-ethiopia,south-gonder-zone-zonal-program-coordinator-highland-resilience-activity-amhara-region-ethiopia,"SOUTH GONDER ZONE ZONAL PROGRAM COORDINATOR – HIGHLAND RESILIENCE ACTIVITY: AMHARA REGION, ETHIOPIA",nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/south-gonder-zone-zonal-program-coordinator-highland-resilience-activity-amhara-region-ethiopia/apply,https://untalent.org/jobs/south-gonder-zone-zonal-program-coordinator-highland-resilience-activity-amhara-region-ethiopia/details,False,False,[],False,False
https://untalent.org/jobs/north-wollo-zone-zonal-program-coordinator-highland-resilience-activity-amhara-region-ethiopia,north-wollo-zone-zonal-program-coordinator-highland-resilience-activity-amhara-region-ethiopia,"NORTH WOLLO ZONE ZONAL PROGRAM COORDINATOR – HIGHLAND RESILIENCE ACTIVITY: AMHARA REGION, ETHIOPIA",nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/north-wollo-zone-zonal-program-coordinator-highland-resilience-activity-amhara-region-ethiopia/apply,https://untalent.org/jobs/north-wollo-zone-zonal-program-coordinator-highland-resilience-activity-amhara-region-ethiopia/details,False,False,[],False,False
https://untalent.org/jobs/south-tigray-zone-zonal-program-coordinator-highland-resilience-activity-tigray-region-ethiopa,south-tigray-zone-zonal-program-coordinator-highland-resilience-activity-tigray-region-ethiopa,"SOUTH TIGRAY ZONE ZONAL PROGRAM COORDINATOR – HIGHLAND RESILIENCE ACTIVITY: TIGRAY REGION, ETHIOPA",nan,,,['Programme & Policy'],[],['Mekele'],[13.5032145],[39.4676352],Mercy Corps Ethiopia,,https://untalent.org/jobs/south-tigray-zone-zonal-program-coordinator-highland-resilience-activity-tigray-region-ethiopa/apply,https://untalent.org/jobs/south-tigray-zone-zonal-program-coordinator-highland-resilience-activity-tigray-region-ethiopa/details,False,False,[],False,False
https://untalent.org/jobs/southeastern-tigray-zone-zonal-program-coordinator-highland-resilience-activity-tigray-region-ethiopa,southeastern-tigray-zone-zonal-program-coordinator-highland-resilience-activity-tigray-region-ethiopa,"SOUTHEASTERN TIGRAY ZONE ZONAL PROGRAM COORDINATOR – HIGHLAND RESILIENCE ACTIVITY: TIGRAY REGION, ETHIOPA",nan,,,['Programme & Policy'],[],['Mekele'],[13.5032145],[39.4676352],Mercy Corps Ethiopia,,https://untalent.org/jobs/southeastern-tigray-zone-zonal-program-coordinator-highland-resilience-activity-tigray-region-ethiopa/apply,https://untalent.org/jobs/southeastern-tigray-zone-zonal-program-coordinator-highland-resilience-activity-tigray-region-ethiopa/details,False,False,[],False,False
https://untalent.org/jobs/driver-highlands-resilience-activity-woldia-ethiopia,driver-highlands-resilience-activity-woldia-ethiopia,"DRIVER-HIGHLANDS RESILIENCE ACTIVITY: WOLDIA, ETHIOPIA",nan,,,['Logistics & Procurement'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/driver-highlands-resilience-activity-woldia-ethiopia/apply,https://untalent.org/jobs/driver-highlands-resilience-activity-woldia-ethiopia/details,False,False,[],False,False
https://untalent.org/jobs/nutrition-and-sbcc-advisor-highland-resilience-activity-addis-ababa-ethiopia,nutrition-and-sbcc-advisor-highland-resilience-activity-addis-ababa-ethiopia,"Nutrition and SBCC Advisor – Highland Resilience Activity: Addis Ababa, Ethiopia",nan,,,['Programme & Policy'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/nutrition-and-sbcc-advisor-highland-resilience-activity-addis-ababa-ethiopia/apply,https://untalent.org/jobs/nutrition-and-sbcc-advisor-highland-resilience-activity-addis-ababa-ethiopia/details,False,False,[],False,False
https://untalent.org/jobs/data-analytics-manager-highlands-resilience-activity-addis-ababa-ethiopia,data-analytics-manager-highlands-resilience-activity-addis-ababa-ethiopia,"DATA ANALYTICS MANAGER– HIGHLANDS RESILIENCE ACTIVITY: ADDIS ABABA, ETHIOPIA",nan,,,['Monitoring & Evaluation'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/data-analytics-manager-highlands-resilience-activity-addis-ababa-ethiopia/apply,https://untalent.org/jobs/data-analytics-manager-highlands-resilience-activity-addis-ababa-ethiopia/details,False,False,['Data'],True,False
https://untalent.org/jobs/gender-specialist-er-cap,gender-specialist-er-cap,Gender Specialist ER-CAP,nan,,,['Programme & Policy'],[],['Abala'],[14.9320767],[3.4298122],Mercy Corps Ethiopia,,https://untalent.org/jobs/gender-specialist-er-cap/apply,https://untalent.org/jobs/gender-specialist-er-cap/details,False,False,[],False,False
https://untalent.org/jobs/finance-assistant-mekelle-ethiopia,finance-assistant-mekelle-ethiopia,"FINANCE ASSISTANT: MEKELLE, ETHIOPIA",nan,,,['Finance & Economy'],[],['Mekele'],[13.5032145],[39.4676352],Mercy Corps Ethiopia,,https://untalent.org/jobs/finance-assistant-mekelle-ethiopia/apply,https://untalent.org/jobs/finance-assistant-mekelle-ethiopia/details,False,False,[],False,False
https://untalent.org/jobs/gysi-technical-specialist-highlands-resilience-activity-dire-dawa-ethiopia,gysi-technical-specialist-highlands-resilience-activity-dire-dawa-ethiopia,"GYSI TECHNICAL SPECIALIST- HIGHLANDS RESILIENCE ACTIVITY: DIRE DAWA, ETHIOPIA",nan,,,['Programme & Policy'],[],['Dire Dawa'],[9.5913193],[41.8566373],Mercy Corps Ethiopia,,https://untalent.org/jobs/gysi-technical-specialist-highlands-resilience-activity-dire-dawa-ethiopia/apply,https://untalent.org/jobs/gysi-technical-specialist-highlands-resilience-activity-dire-dawa-ethiopia/details,False,False,[],False,False
https://untalent.org/jobs/collaboration-learning-and-adapting-cla-manager-highlands-resilience-activity-addis-ababa,collaboration-learning-and-adapting-cla-manager-highlands-resilience-activity-addis-ababa,"COLLABORATION, LEARNING AND ADAPTING (CLA) MANAGER– HIGHLANDS RESILIENCE ACTIVITY: ADDIS ABABA",nan,,,['Monitoring & Evaluation'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/collaboration-learning-and-adapting-cla-manager-highlands-resilience-activity-addis-ababa/apply,https://untalent.org/jobs/collaboration-learning-and-adapting-cla-manager-highlands-resilience-activity-addis-ababa/details,False,False,[],False,False
https://untalent.org/jobs/sub-award-and-partners-capacity-building-manager-highland-resilience-activity-addis-ababa-ethiopia,sub-award-and-partners-capacity-building-manager-highland-resilience-activity-addis-ababa-ethiopia,"Sub Award and Partners Capacity Building Manager – HIGHLAND RESILIENCE ACTIVITY: ADDIS ABABA, ETHIOPIA",nan,,,['Finance & Economy'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/sub-award-and-partners-capacity-building-manager-highland-resilience-activity-addis-ababa-ethiopia/apply,https://untalent.org/jobs/sub-award-and-partners-capacity-building-manager-highland-resilience-activity-addis-ababa-ethiopia/details,False,False,[],False,False
https://untalent.org/jobs/procurement-manager-22,procurement-manager-22,PROCUREMENT MANAGER,nan,,,['Logistics & Procurement'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/procurement-manager-22/apply,https://untalent.org/jobs/procurement-manager-22/details,False,False,[],False,False
https://untalent.org/jobs/grants-and-compliance-manager-4,grants-and-compliance-manager-4,GRANTS AND COMPLIANCE MANAGER,nan,,,['Finance & Economy'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/grants-and-compliance-manager-4/apply,https://untalent.org/jobs/grants-and-compliance-manager-4/details,False,False,[],False,False
https://untalent.org/jobs/east-hararge-zone-zonal-program-coordinator-highland-resilience-activity-oromia-region-ethiopia,east-hararge-zone-zonal-program-coordinator-highland-resilience-activity-oromia-region-ethiopia,"EAST HARARGE ZONE ZONAL PROGRAM COORDINATOR – HIGHLAND RESILIENCE ACTIVITY: OROMIA REGION, ETHIOPIA",nan,,,['Programme & Policy'],[],['Dire Dawa'],[9.5913193],[41.8566373],Mercy Corps Ethiopia,,https://untalent.org/jobs/east-hararge-zone-zonal-program-coordinator-highland-resilience-activity-oromia-region-ethiopia/apply,https://untalent.org/jobs/east-hararge-zone-zonal-program-coordinator-highland-resilience-activity-oromia-region-ethiopia/details,False,False,[],False,False
https://untalent.org/jobs/ppp-project-screening-data-gathering-and-validation-rise-project,ppp-project-screening-data-gathering-and-validation-rise-project,PPP project screening data gathering and validation – RISE project,nan,,,['Programme & Policy'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/ppp-project-screening-data-gathering-and-validation-rise-project/apply,https://untalent.org/jobs/ppp-project-screening-data-gathering-and-validation-rise-project/details,False,False,['Data'],True,False
https://untalent.org/jobs/nutrition-field-worker,nutrition-field-worker,Nutrition Field Worker,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/nutrition-field-worker/apply,https://untalent.org/jobs/nutrition-field-worker/details,False,False,[],False,False
https://untalent.org/jobs/iycf-officer-3,iycf-officer-3,IYCF Officer,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/iycf-officer-3/apply,https://untalent.org/jobs/iycf-officer-3/details,False,False,[],False,False
https://untalent.org/jobs/health-and-nutrition-specialist-1,health-and-nutrition-specialist-1,Health and Nutrition Specialist,nan,,,"['Programme & Policy', 'Medical & Health']",[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/health-and-nutrition-specialist-1/apply,https://untalent.org/jobs/health-and-nutrition-specialist-1/details,False,False,[],False,False
https://untalent.org/jobs/community-mobilizers-afar,community-mobilizers-afar,Community Mobilizers-Afar,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/community-mobilizers-afar/apply,https://untalent.org/jobs/community-mobilizers-afar/details,False,False,['Behavioral Science'],True,False
https://untalent.org/jobs/cmam-officer-5,cmam-officer-5,CMAM Officer,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/cmam-officer-5/apply,https://untalent.org/jobs/cmam-officer-5/details,False,False,[],False,False
https://untalent.org/jobs/innovations-and-investments-fund-manager,innovations-and-investments-fund-manager,Innovations and Investments Fund Manager,nan,,,"['Programme & Policy', 'Innovation', 'Finance & Economy']",[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/innovations-and-investments-fund-manager/apply,https://untalent.org/jobs/innovations-and-investments-fund-manager/details,False,False,[],False,False
https://untalent.org/jobs/monitoring-evaluation-research-learning-merl-advisor,monitoring-evaluation-research-learning-merl-advisor,Monitoring Evaluation Research Learning (MERL) Advisor,nan,,,['Programme & Policy'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/monitoring-evaluation-research-learning-merl-advisor/apply,https://untalent.org/jobs/monitoring-evaluation-research-learning-merl-advisor/details,False,False,['Data'],True,False
https://untalent.org/jobs/market-systems-development-advisor-liway-isrl-and-t4p,market-systems-development-advisor-liway-isrl-and-t4p,"Market Systems Development Advisor (LIWAY, ISRL and T4P)",nan,,,['Programme & Policy'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/market-systems-development-advisor-liway-isrl-and-t4p/apply,https://untalent.org/jobs/market-systems-development-advisor-liway-isrl-and-t4p/details,False,False,[],False,False
https://untalent.org/jobs/community-mobilizers-negelle,community-mobilizers-negelle,Community Mobilizers-Negelle,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/community-mobilizers-negelle/apply,https://untalent.org/jobs/community-mobilizers-negelle/details,False,False,['Behavioral Science'],True,False
https://untalent.org/jobs/livestock-officer-negelle,livestock-officer-negelle,Livestock Officer-Negelle,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/livestock-officer-negelle/apply,https://untalent.org/jobs/livestock-officer-negelle/details,False,False,[],False,False
https://untalent.org/jobs/livestock-officer-gode,livestock-officer-gode,Livestock Officer-Gode,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/livestock-officer-gode/apply,https://untalent.org/jobs/livestock-officer-gode/details,False,False,[],False,False
https://untalent.org/jobs/agriculture-specialist-negelle,agriculture-specialist-negelle,Agriculture Specialist-Negelle,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/agriculture-specialist-negelle/apply,https://untalent.org/jobs/agriculture-specialist-negelle/details,False,False,[],False,False
https://untalent.org/jobs/agriculture-specialist-gode,agriculture-specialist-gode,Agriculture Specialist-Gode,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/agriculture-specialist-gode/apply,https://untalent.org/jobs/agriculture-specialist-gode/details,False,False,[],False,False
https://untalent.org/jobs/agriculture-officer-negelle,agriculture-officer-negelle,Agriculture Officer-Negelle,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/agriculture-officer-negelle/apply,https://untalent.org/jobs/agriculture-officer-negelle/details,False,False,[],False,False
https://untalent.org/jobs/agriculture-officer-gode,agriculture-officer-gode,Agriculture Officer-Gode,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/agriculture-officer-gode/apply,https://untalent.org/jobs/agriculture-officer-gode/details,False,False,[],False,False
https://untalent.org/jobs/midwifery-nurse,midwifery-nurse,Midwifery Nurse,nan,,,"['Medical & Health', 'Programme & Policy']",[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/midwifery-nurse/apply,https://untalent.org/jobs/midwifery-nurse/details,False,False,[],False,False
https://untalent.org/jobs/health-officer-29,health-officer-29,Health Officer,nan,,,"['Programme & Policy', 'Medical & Health']",[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/health-officer-29/apply,https://untalent.org/jobs/health-officer-29/details,False,False,[],False,False
https://untalent.org/jobs/clinical-nurse-1,clinical-nurse-1,Clinical Nurse,nan,,,"['Programme & Policy', 'Medical & Health']",[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/clinical-nurse-1/apply,https://untalent.org/jobs/clinical-nurse-1/details,False,False,[],False,False
https://untalent.org/jobs/gender-specialist-er-cap-readvert,gender-specialist-er-cap-readvert,Gender Specialist ER-CAP -Readvert,nan,,,['Programme & Policy'],[],['Abala'],[14.9320767],[3.4298122],Mercy Corps Ethiopia,,https://untalent.org/jobs/gender-specialist-er-cap-readvert/apply,https://untalent.org/jobs/gender-specialist-er-cap-readvert/details,False,False,[],False,False
https://untalent.org/jobs/market-system-development-msd-coordinator-deo,market-system-development-msd-coordinator-deo,MARKET SYSTEM DEVELOPMENT(MSD) COORDINATOR -DEO,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/market-system-development-msd-coordinator-deo/apply,https://untalent.org/jobs/market-system-development-msd-coordinator-deo/details,False,False,[],False,False
https://untalent.org/jobs/capacity-gap-assessment-and-capacity-building-training-for-ripa-north-supported-last-mile-business-advisory-services-lbds-providers,capacity-gap-assessment-and-capacity-building-training-for-ripa-north-supported-last-mile-business-advisory-services-lbds-providers,Capacity Gap Assessment and Capacity Building Training for RIPA North Supported Last Mile Business Advisory Services (LBDS) Providers,nan,,,['Programme & Policy'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/capacity-gap-assessment-and-capacity-building-training-for-ripa-north-supported-last-mile-business-advisory-services-lbds-providers/apply,https://untalent.org/jobs/capacity-gap-assessment-and-capacity-building-training-for-ripa-north-supported-last-mile-business-advisory-services-lbds-providers/details,False,False,[],False,False
https://untalent.org/jobs/innovations-and-investments-fund-manager-highland-resilience-activity-addis-ababa,innovations-and-investments-fund-manager-highland-resilience-activity-addis-ababa,Innovations and Investments Fund Manager – Highland Resilience Activity: Addis Ababa,nan,,,"['Finance & Economy', 'Innovation', 'Programme & Policy']",[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/innovations-and-investments-fund-manager-highland-resilience-activity-addis-ababa/apply,https://untalent.org/jobs/innovations-and-investments-fund-manager-highland-resilience-activity-addis-ababa/details,False,False,[],False,False
https://untalent.org/jobs/driver-negelle,driver-negelle,Driver- Negelle,nan,,,['Logistics & Procurement'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/driver-negelle/apply,https://untalent.org/jobs/driver-negelle/details,False,False,[],False,False
https://untalent.org/jobs/field-finance-coordinator-addis-ababa,field-finance-coordinator-addis-ababa,Field Finance Coordinator | Addis Ababa,nan,,,['Finance & Economy'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/field-finance-coordinator-addis-ababa/apply,https://untalent.org/jobs/field-finance-coordinator-addis-ababa/details,False,False,[],False,False
https://untalent.org/jobs/storekeeper-18,storekeeper-18,Storekeeper,nan,,,['Logistics & Procurement'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/storekeeper-18/apply,https://untalent.org/jobs/storekeeper-18/details,False,False,[],False,False
https://untalent.org/jobs/field-officers,field-officers,Field officers,nan,,,['Programme & Policy'],[],['Gambella'],[44.2127124],[9.8186179],Mercy Corps Ethiopia,,https://untalent.org/jobs/field-officers/apply,https://untalent.org/jobs/field-officers/details,False,False,[],False,False
https://untalent.org/jobs/agricultural-technical-advisor-for-humanitarian-program-technical-advisor-addis-ababa,agricultural-technical-advisor-for-humanitarian-program-technical-advisor-addis-ababa,Agricultural Technical Advisor for Humanitarian Program Technical Advisor | Addis Ababa,nan,,,['Programme & Policy'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/agricultural-technical-advisor-for-humanitarian-program-technical-advisor-addis-ababa/apply,https://untalent.org/jobs/agricultural-technical-advisor-for-humanitarian-program-technical-advisor-addis-ababa/details,False,False,[],False,False
https://untalent.org/jobs/psnp-livelihoods-technical-specialist-highland-resilience-activity-addis-ababa,psnp-livelihoods-technical-specialist-highland-resilience-activity-addis-ababa,PSNP LIVELIHOODS TECHNICAL SPECIALIST HIGHLAND RESILIENCE ACTIVITY: ADDIS ABABA,nan,,,['Programme & Policy'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/psnp-livelihoods-technical-specialist-highland-resilience-activity-addis-ababa/apply,https://untalent.org/jobs/psnp-livelihoods-technical-specialist-highland-resilience-activity-addis-ababa/details,False,False,[],False,False
https://untalent.org/jobs/logistics-assistant-abala,logistics-assistant-abala,Logistics Assistant - Ab'ala,nan,,,['Logistics & Procurement'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/logistics-assistant-abala/apply,https://untalent.org/jobs/logistics-assistant-abala/details,False,False,[],False,False
https://untalent.org/jobs/market-system-development-msd-specialist-afar-semera,market-system-development-msd-specialist-afar-semera,MARKET SYSTEM DEVELOPMENT (MSD) SPECIALIST Afar - Semera,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/market-system-development-msd-specialist-afar-semera/apply,https://untalent.org/jobs/market-system-development-msd-specialist-afar-semera/details,False,False,[],False,False
https://untalent.org/jobs/finance-assistant-addis-ababa,finance-assistant-addis-ababa,Finance Assistant - Addis Ababa,nan,,,['Finance & Economy'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/finance-assistant-addis-ababa/apply,https://untalent.org/jobs/finance-assistant-addis-ababa/details,False,False,[],False,False
https://untalent.org/jobs/driver-hra-hossaina,driver-hra-hossaina,Driver - HRA/Hossaina,nan,,,['Logistics & Procurement'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/driver-hra-hossaina/apply,https://untalent.org/jobs/driver-hra-hossaina/details,False,False,[],False,False
https://untalent.org/jobs/safety-and-security-officer-14,safety-and-security-officer-14,Safety and Security Officer,nan,,,['Logistics & Procurement'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/safety-and-security-officer-14/apply,https://untalent.org/jobs/safety-and-security-officer-14/details,False,False,[],False,False
https://untalent.org/jobs/driver-788,driver-788,Driver,nan,,,['Logistics & Procurement'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/driver-788/apply,https://untalent.org/jobs/driver-788/details,False,False,[],False,False
https://untalent.org/jobs/driver-787,driver-787,Driver,nan,,,['Logistics & Procurement'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/driver-787/apply,https://untalent.org/jobs/driver-787/details,False,False,[],False,False
https://untalent.org/jobs/market-systems-for-employment-team-lead-highlands-resilience-activity-addis-ababa,market-systems-for-employment-team-lead-highlands-resilience-activity-addis-ababa,MARKET SYSTEMS FOR EMPLOYMENT TEAM LEAD - HIGHLANDS RESILIENCE ACTIVITY: ADDIS ABABA,nan,,,['Programme & Policy'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/market-systems-for-employment-team-lead-highlands-resilience-activity-addis-ababa/apply,https://untalent.org/jobs/market-systems-for-employment-team-lead-highlands-resilience-activity-addis-ababa/details,False,False,[],False,False
https://untalent.org/jobs/west-hararge-zone-zonal-program-coordinator-highland-resilience-activity-oromia-region,west-hararge-zone-zonal-program-coordinator-highland-resilience-activity-oromia-region,WEST HARARGE ZONE ZONAL PROGRAM COORDINATOR – HIGHLAND RESILIENCE ACTIVITY: OROMIA REGION,nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Ethiopia,,https://untalent.org/jobs/west-hararge-zone-zonal-program-coordinator-highland-resilience-activity-oromia-region/apply,https://untalent.org/jobs/west-hararge-zone-zonal-program-coordinator-highland-resilience-activity-oromia-region/details,False,False,[],False,False
https://untalent.org/jobs/country-community-accountability-and-reporting-mechanism-carm-and-safeguarding-advisor,country-community-accountability-and-reporting-mechanism-carm-and-safeguarding-advisor,COUNTRY COMMUNITY ACCOUNTABILITY AND REPORTING MECHANISM (CARM) AND SAFEGUARDING ADVISOR,nan,,,['Programme & Policy'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/country-community-accountability-and-reporting-mechanism-carm-and-safeguarding-advisor/apply,https://untalent.org/jobs/country-community-accountability-and-reporting-mechanism-carm-and-safeguarding-advisor/details,False,False,['Behavioral Science'],True,False
https://untalent.org/jobs/country-strategic-communications-and-learning-manager,country-strategic-communications-and-learning-manager,COUNTRY STRATEGIC COMMUNICATIONS AND LEARNING MANAGER,nan,,,['Communications & PR'],[],['Addis Ababa'],[9.0107934],[38.7612525],Mercy Corps Ethiopia,,https://untalent.org/jobs/country-strategic-communications-and-learning-manager/apply,https://untalent.org/jobs/country-strategic-communications-and-learning-manager/details,False,False,['Strategic Foresight'],True,False
https://untalent.org/jobs/wash-officer-78,wash-officer-78,WASH Officer,nan,,,['Programme & Policy'],[],['Abala'],[14.9320767],[3.4298122],Mercy Corps Ethiopia,,https://untalent.org/jobs/wash-officer-78/apply,https://untalent.org/jobs/wash-officer-78/details,False,False,[],False,False
